case_id,crime_datetime,district,taluk,police_station,crime_category,crime_type,crime_severity,case_status,fir_registered,act_id,section_id
CR041452,2024-08-17 11:01:28,Kalaburagi,Afzalpur,Malkhed PS,Rural Crime,Sand Mining,Medium,Charge Sheet Filed,No,ACT001,SEC021
CR041453,2026-03-22 04:14:02,Hassan,Belur,Banavara PS,Rural Crime,Crop Theft,Medium,Under Investigation,Yes,ACT001,SEC020
CR041454,2026-04-17 16:36:56,Gadag,Laxmeshwar,Naregal PS,Property Crime,Shop Theft,Medium,Pending Trial,No,ACT001,SEC003
CR041455,2024-11-11 08:56:07,Yadgir,Hunasagi,Saidapur PS,Property Crime,House Burglary,Medium,Charge Sheet Filed,No,ACT001,SEC003
CR041456,2026-03-06 12:13:57,Mandya,Krishnarajpet,Malavalli Rural PS,Property Crime,Vehicle Theft,Medium,Under Investigation,Yes,ACT001,SEC003
CR041457,2024-12-22 16:41:01,Kolar,Srinivaspur,Champion Reefs PS,Crime Against Women,Domestic Violence,High,Under Investigation,Yes,ACT001,SEC012
CR041458,2024-08-01 08:24:20,Tumakuru,Gubbi,Handanakere PS,Crime Against Women,Domestic Violence,High,Charge Sheet Filed,Yes,ACT001,SEC012
CR041459,2024-08-16 09:19:05,Belagavi,Savadatti,Camp PS,Property Crime,Shop Theft,Medium,Pending Trial,No,ACT001,SEC003
CR041460,2025-04-27 06:19:03,Koppal,Koppal,Koppal Women PS,Rural Crime,Crop Theft,Medium,Charge Sheet Filed,Yes,ACT001,SEC020
CR041461,2025-11-16 14:21:19,Hassan,Channarayapatna,Hassan CEN Crime PS,Property Crime,Chain Snatching,Medium,Closed,Yes,ACT001,SEC004
CR041462,2026-01-23 11:15:36,Udupi,Kundapura,Kundapura Traffic PS,Cyber Crime,OTP Scam,Medium,Charge Sheet Filed,Yes,ACT002,SEC009
CR041463,2025-01-03 03:11:49,Kalaburagi,Aland,Afzalpur PS,Rural Crime,Cattle Theft,Medium,Closed,No,ACT001,SEC019
CR041464,2025-10-16 21:51:19,Davanagere,Jagalur,Bilichodu PS,Cyber Crime,UPI Fraud,Medium,Closed,No,ACT002,SEC008
CR041465,2025-11-25 21:11:14,Shivamogga,Sagar,Bhadravathi New Town PS,Property Crime,Vehicle Theft,Medium,Pending Trial,Yes,ACT001,SEC003
CR041466,2025-05-24 16:33:01,Tumakuru,Chiknayakanhalli,Handanakere PS,Public Order,Illegal Gambling,Medium,Closed,Yes,ACT007,SEC016
CR041467,2025-06-08 15:54:13,Belagavi,Gokak,Gokak Town PS,Crime Against Women,Sexual Harassment,High,Pending Trial,Yes,ACT001,SEC007
CR041468,2025-11-10 12:47:16,Chikkamagaluru,Kadur,Koppa PS,Property Crime,Chain Snatching,Medium,Under Investigation,Yes,ACT001,SEC004
CR041469,2025-03-16 15:36:48,Uttara Kannada,Kumta,Sirsi Rural PS,Property Crime,Vehicle Theft,Medium,Pending Trial,Yes,ACT001,SEC003
CR041470,2024-09-12 17:08:53,Chikkamagaluru,Kadur,Koppa PS,Public Order,Illegal Liquor,Medium,Closed,Yes,ACT004,SEC017
CR041471,2025-08-14 23:38:13,Chikkaballapura,Chintamani,Chelur PS,Property Crime,Chain Snatching,Medium,Pending Trial,Yes,ACT001,SEC004
CR041472,2026-06-23 05:38:45,Kodagu,Kushalnagar,Kushalnagar Traffic PS,Public Order,Illegal Gambling,Medium,Charge Sheet Filed,Yes,ACT007,SEC016
CR041473,2026-04-01 09:11:34,Hassan,Hassan,Yesalur PS,Property Crime,Chain Snatching,Medium,Charge Sheet Filed,Yes,ACT001,SEC004
CR041474,2024-08-31 20:49:29,Hassan,Belur,Sakaleshpura Rural PS,Crime Against Women,Stalking,High,Charge Sheet Filed,Yes,ACT001,SEC013
CR041475,2024-07-23 02:37:57,Ballari,Sandur,Ballari CEN Crime PS,Rural Crime,Sand Mining,Medium,Under Investigation,Yes,ACT001,SEC021
CR041476,2025-03-05 21:48:15,Davanagere,Harihar,Gandhi Nagar PS,Cyber Crime,UPI Fraud,Medium,Under Investigation,No,ACT002,SEC008
CR041477,2025-04-20 04:24:16,Kolar,Mulbagal,Mulbagal Town PS,Crime Against Women,Stalking,High,Under Investigation,Yes,ACT001,SEC013
CR041478,2025-01-30 10:57:28,Shivamogga,Tirthahalli,Paper Town PS,Crime Against Women,Domestic Violence,High,Under Investigation,Yes,ACT001,SEC012
CR041479,2025-05-14 17:11:57,Mandya,Nagamangala,Kesthur PS,Cyber Crime,Phishing,Medium,Pending Trial,Yes,ACT002,SEC009
CR041480,2024-08-12 11:12:25,Bengaluru South,Ramanagara,Kanakapura Town PS,Public Order,Rioting,Medium,Pending Trial,Yes,ACT001,SEC018
CR041481,2025-04-27 16:17:45,Dakshina Kannada,Beltangadi,Surathkal PS,Violent Crime,Murder,Critical,Under Investigation,Yes,ACT001,SEC001
CR041482,2024-08-22 20:06:48,Mysuru,Mysuru,Beechanahalli PS,Cyber Crime,Phishing,Medium,Pending Trial,Yes,ACT002,SEC009
CR041483,2025-07-30 05:51:12,Hassan,Belur,Holenarasipura Rural PS,Property Crime,Shop Theft,Medium,Pending Trial,Yes,ACT001,SEC003
CR041484,2025-09-26 07:59:57,Kodagu,Madikeri,Somwarpet PS,Public Order,Illegal Gambling,Medium,Closed,Yes,ACT007,SEC016
CR041485,2025-01-09 06:54:00,Hassan,Channarayapatna,Javagal PS,Crime Against Women,Stalking,High,Charge Sheet Filed,No,ACT001,SEC013
CR041486,2025-01-25 16:49:25,Mysuru,Saligrama,Metagalli PS,Cyber Crime,OTP Scam,Medium,Pending Trial,Yes,ACT002,SEC009
CR041487,2025-09-08 07:30:58,Hassan,Arkalgud,Hirisave PS,Violent Crime,Assault,Critical,Charge Sheet Filed,Yes,ACT001,SEC006
CR041488,2026-03-26 14:21:04,Koppal,Kushtagi,Yelburga PS,Rural Crime,Crop Theft,Medium,Pending Trial,Yes,ACT001,SEC020
CR041489,2025-03-11 08:52:50,Mandya,Pandavapura,Belakavadi PS,Crime Against Women,Domestic Violence,High,Closed,Yes,ACT001,SEC012
CR041490,2025-08-04 17:56:43,Bidar,Basavakalyan,Hulsoor PS,Economic Crime,Forgery,Medium,Closed,No,ACT001,SEC015
CR041491,2025-06-05 00:19:26,Vijayapura,Chadchan,Hortti PS,Property Crime,Vehicle Theft,Medium,Under Investigation,Yes,ACT001,SEC003
CR041492,2025-05-16 19:42:47,Davanagere,Davanagere,Davanagere Rural PS,Rural Crime,Crop Theft,Medium,Closed,No,ACT001,SEC020
CR041493,2025-10-19 04:38:24,Tumakuru,Chiknayakanhalli,Madhugiri PS,Violent Crime,Murder,Critical,Closed,Yes,ACT001,SEC001
CR041494,2025-08-04 16:57:53,Kolar,Srinivaspur,Kolar Town PS,Property Crime,Shop Theft,Medium,Closed,Yes,ACT001,SEC003
CR041495,2026-01-05 04:37:44,Davanagere,Jagalur,Gandhi Nagar PS,Crime Against Women,Domestic Violence,High,Under Investigation,Yes,ACT001,SEC012
CR041496,2024-09-17 13:04:11,Gadag,Nargund,Gadag Traffic PS,Crime Against Women,Stalking,High,Closed,Yes,ACT001,SEC013
CR041497,2025-02-06 22:50:14,Mysuru,Mysuru,Devaraja PS,Cyber Crime,OTP Scam,Medium,Closed,Yes,ACT002,SEC009
CR041498,2025-01-21 17:36:09,Hassan,Alur,Arasikere Town PS,Rural Crime,Sand Mining,Medium,Closed,Yes,ACT001,SEC021
CR041499,2026-06-24 20:30:04,Vijayanagara,Kotturu,Sandur PS,Property Crime,Shop Theft,Medium,Pending Trial,No,ACT001,SEC003
CR041500,2026-03-03 06:42:46,Mysuru,Nanjangud,Nanjanagudu Rural PS,Economic Crime,Forgery,Medium,Pending Trial,Yes,ACT001,SEC015
CR041501,2025-06-26 02:46:40,Tumakuru,Kunigal,Chikkanayakanahalli PS,Cyber Crime,UPI Fraud,Medium,Pending Trial,No,ACT002,SEC008
CR041502,2025-08-17 22:25:59,Tumakuru,Tumakuru,Kodigenahalli PS,Crime Against Women,Stalking,High,Under Investigation,No,ACT001,SEC013
CR041503,2025-12-22 11:06:52,Belagavi,Belagavi,Doddawad PS,Public Order,Illegal Liquor,Medium,Charge Sheet Filed,Yes,ACT004,SEC017
CR041504,2025-06-01 12:42:33,Belagavi,Savadatti,Harugeri PS,Economic Crime,Financial Fraud,Medium,Closed,Yes,ACT002,SEC014
CR041505,2025-12-26 04:15:24,Vijayanagara,Hadagalli,Thoranagal PS,Property Crime,Shop Theft,Medium,Charge Sheet Filed,Yes,ACT001,SEC003
CR041506,2026-02-19 13:30:52,Bengaluru South,Magadi,Kanakapura Town PS,Public Order,Rioting,Medium,Under Investigation,No,ACT001,SEC018
CR041507,2024-12-16 05:20:56,Bengaluru Rural,Devanahalli,Anekal PS,Violent Crime,Attempt to Murder,Critical,Under Investigation,Yes,ACT001,SEC002
CR041508,2024-12-10 04:52:40,Uttara Kannada,Bhatkal,Mundgod PS,Crime Against Women,Sexual Harassment,High,Closed,Yes,ACT001,SEC007
CR041509,2025-08-28 12:23:37,Uttara Kannada,Honavar,UK Women PS,Economic Crime,Cheating,Medium,Pending Trial,Yes,ACT001,SEC005
CR041510,2025-06-09 13:09:38,Kolar,Kolar,Bangarpet PS,Economic Crime,Cheating,Medium,Charge Sheet Filed,Yes,ACT001,SEC005
CR041511,2025-07-17 21:19:51,Hassan,Hole Narsipur,Hallymysore PS,Economic Crime,Financial Fraud,Medium,Under Investigation,No,ACT002,SEC014
CR041512,2024-08-30 18:40:12,Davanagere,Channagiri,Davangere Traffic North PS,Crime Against Women,Domestic Violence,High,Pending Trial,Yes,ACT001,SEC012
CR041513,2024-11-14 09:46:50,Yadgir,Shahpur,Gogi PS,Public Order,Illegal Liquor,Medium,Charge Sheet Filed,Yes,ACT004,SEC017
CR041514,2024-10-10 09:08:16,Bengaluru Rural,Nelamangala,Suryanagar PS,Property Crime,House Burglary,Medium,Pending Trial,Yes,ACT001,SEC003
CR041515,2025-04-22 06:37:55,Chitradurga,Chitradurga,Chitrahalli Gate PS,Property Crime,Vehicle Theft,Medium,Pending Trial,Yes,ACT001,SEC003
CR041516,2025-04-13 13:21:36,Vijayapura,Talikoti,Chadachan PS,Property Crime,Vehicle Theft,Medium,Pending Trial,Yes,ACT001,SEC003
CR041517,2024-08-06 09:36:50,Uttara Kannada,Yellapur,Sirsi Rural PS,Economic Crime,Financial Fraud,Medium,Pending Trial,Yes,ACT002,SEC014
CR041518,2025-03-25 12:34:15,Bengaluru South,Harohalli,Ramanagar CEN Crime PS,Public Order,Illegal Gambling,Medium,Pending Trial,Yes,ACT007,SEC016
CR041519,2025-10-13 13:43:33,Mandya,Maddur,Melukote PS,Violent Crime,Robbery,Critical,Pending Trial,Yes,ACT001,SEC004
CR041520,2025-07-28 10:30:10,Hassan,Arsikere,Halebeedu PS,Cyber Crime,UPI Fraud,Medium,Pending Trial,Yes,ACT002,SEC008
CR041521,2026-05-05 03:56:12,Davanagere,Channagiri,Honnali PS,Property Crime,House Burglary,Medium,Charge Sheet Filed,Yes,ACT001,SEC003
CR041522,2025-04-15 21:40:57,Tumakuru,Koratagere,Tumkur CEN Crime PS,Economic Crime,Financial Fraud,Medium,Closed,Yes,ACT002,SEC014
CR041523,2025-08-04 03:39:41,Shivamogga,Bhadravati,Sagar Town PS,Violent Crime,Robbery,Critical,Pending Trial,Yes,ACT001,SEC004
CR041524,2025-11-04 02:25:54,Kodagu,Madikeri,Kushalnagar PS,Rural Crime,Crop Theft,Medium,Charge Sheet Filed,Yes,ACT001,SEC020
CR041525,2025-01-01 17:15:07,Shivamogga,Hosanagara,Hosanagara PS,Rural Crime,Cattle Theft,Medium,Charge Sheet Filed,No,ACT001,SEC019
CR041526,2025-04-26 22:31:55,Uttara Kannada,Kumta,Sirsi Rural PS,Rural Crime,Crop Theft,Medium,Under Investigation,Yes,ACT001,SEC020
CR041527,2025-06-17 06:24:56,Bengaluru Urban,Bengaluru South,Hulimavu Traffic PS,Public Order,Illegal Gambling,Medium,Closed,Yes,ACT007,SEC016
CR041528,2025-09-27 23:03:24,Tumakuru,Turuvekere,Kallambella PS,Property Crime,Chain Snatching,Medium,Closed,Yes,ACT001,SEC004
CR041529,2026-05-26 10:38:41,Ballari,Siruguppa,Ballari Women PS,Economic Crime,Financial Fraud,Medium,Pending Trial,No,ACT002,SEC014
CR041530,2025-08-23 18:47:08,Bagalkote,Hungund,Navanagara PS,Violent Crime,Attempt to Murder,Critical,Charge Sheet Filed,Yes,ACT001,SEC002
CR041531,2024-09-09 05:37:52,Tumakuru,Gubbi,Pavagada PS,Public Order,Illegal Gambling,Medium,Pending Trial,Yes,ACT007,SEC016
CR041532,2026-06-24 11:41:59,Bagalkote,Bagalkot,Bagalkot Women PS,Property Crime,Chain Snatching,Medium,Pending Trial,Yes,ACT001,SEC004
CR041533,2025-07-28 15:45:49,Kalaburagi,Chincholi,Ferhatabad PS,Crime Against Women,Domestic Violence,High,Charge Sheet Filed,Yes,ACT001,SEC012
CR041534,2025-02-06 22:11:44,Shivamogga,Sagar,Bhadravathi Old Town PS,Property Crime,Vehicle Theft,Medium,Under Investigation,Yes,ACT001,SEC003
CR041535,2026-05-29 17:46:51,Kolar,Srinivaspur,Kolar Women PS,Violent Crime,Attempt to Murder,Critical,Closed,Yes,ACT001,SEC002
CR041536,2025-10-17 16:36:16,Hassan,Alur,Arasikere Town PS,Economic Crime,Forgery,Medium,Pending Trial,No,ACT001,SEC015
CR041537,2024-09-27 11:57:02,Dharwad,Hubballi Urban,Kamaripeth PS,Cyber Crime,OTP Scam,Medium,Under Investigation,Yes,ACT002,SEC009
CR041538,2025-03-02 11:26:54,Bengaluru South,Harohalli,Kanakapura Town PS,Economic Crime,Financial Fraud,Medium,Closed,No,ACT002,SEC014
CR041539,2024-07-31 17:21:09,Uttara Kannada,Bhatkal,Ramnagar PS,Crime Against Women,Stalking,High,Pending Trial,Yes,ACT001,SEC013
CR041540,2025-08-21 13:07:37,Mysuru,Nanjangud,Vidyaranyarpuram PS,Property Crime,Chain Snatching,Medium,Charge Sheet Filed,No,ACT001,SEC004
CR041541,2025-07-03 16:57:43,Tumakuru,Koratagere,Pavagada PS,Property Crime,Vehicle Theft,Medium,Under Investigation,Yes,ACT001,SEC003
CR041542,2025-03-28 14:45:27,Uttara Kannada,Siddapur,Ambikanagar PS,Property Crime,House Burglary,Medium,Closed,No,ACT001,SEC003
CR041543,2024-10-17 00:31:18,Gadag,Ron,Gadag CEN Crime PS,Crime Against Women,Domestic Violence,High,Pending Trial,Yes,ACT001,SEC012
CR041544,2025-11-11 19:56:17,Chikkaballapura,Chikkaballapura,Chelur PS,Economic Crime,Forgery,Medium,Pending Trial,Yes,ACT001,SEC015
CR041545,2025-08-23 08:56:27,Raichur,Arakera,Yapaladinni PS,Cyber Crime,UPI Fraud,Medium,Pending Trial,Yes,ACT002,SEC008
CR041546,2026-05-06 22:35:39,Kolar,Srinivaspur,Gulpet PS,Cyber Crime,OTP Scam,Medium,Closed,Yes,ACT002,SEC009
CR041547,2025-05-27 04:27:45,Hassan,Arsikere,Channarayapatna Traffic PS,Rural Crime,Cattle Theft,Medium,Under Investigation,Yes,ACT001,SEC019
CR041548,2024-09-27 23:31:27,Chikkaballapura,Sidlaghatta,Chelur PS,Rural Crime,Crop Theft,Medium,Closed,Yes,ACT001,SEC020
CR041549,2024-09-20 00:57:43,Chamarajanagar,Chamarajanagar,Chamarajanagar Traffic PS,Rural Crime,Crop Theft,Medium,Charge Sheet Filed,Yes,ACT001,SEC020
CR041550,2024-12-01 10:50:33,Bengaluru Urban,Bengaluru North,Malleshwaram PS,Rural Crime,Sand Mining,Medium,Charge Sheet Filed,Yes,ACT001,SEC021
CR041551,2025-09-16 20:40:46,Tumakuru,Pavagada,Amruthur PS,Violent Crime,Attempt to Murder,Critical,Pending Trial,Yes,ACT001,SEC002
CR041552,2025-07-13 02:33:34,Kolar,Srinivaspur,Champion Reefs PS,Economic Crime,Cheating,Medium,Pending Trial,Yes,ACT001,SEC005
CR041553,2025-03-06 11:13:50,Raichur,Sindhnur,Mudgal PS,Crime Against Women,Sexual Harassment,High,Under Investigation,Yes,ACT001,SEC007
CR041554,2025-12-06 19:24:20,Vijayapura,Muddebihal,Kalkeri PS,Public Order,Illegal Liquor,Medium,Closed,Yes,ACT004,SEC017
CR041555,2024-11-05 18:37:41,Mandya,Malavalli,Malavalli Rural PS,Public Order,Illegal Liquor,Medium,Pending Trial,Yes,ACT004,SEC017
CR041556,2024-12-30 05:27:32,Shivamogga,Tirthahalli,Ripponpet PS,Economic Crime,Financial Fraud,Medium,Pending Trial,Yes,ACT002,SEC014
CR041557,2026-05-22 23:52:30,Hassan,Arsikere,Halebeedu PS,Public Order,Illegal Gambling,Medium,Charge Sheet Filed,No,ACT007,SEC016
CR041558,2025-10-18 01:16:16,Bagalkote,Ilkal,Mahalingapur PS,Economic Crime,Cheating,Medium,Closed,Yes,ACT001,SEC005
CR041559,2025-12-07 00:45:01,Tumakuru,Sira,Tumkur CEN Crime PS,Cyber Crime,Phishing,Medium,Pending Trial,Yes,ACT002,SEC009
CR041560,2026-04-28 08:13:46,Bengaluru South,Ramanagara,Channapatna Town PS,Rural Crime,Cattle Theft,Medium,Charge Sheet Filed,Yes,ACT001,SEC019
CR041561,2024-12-27 12:57:35,Shivamogga,Sagar,Malur PS,Property Crime,House Burglary,Medium,Closed,Yes,ACT001,SEC003
CR041562,2026-03-18 00:49:18,Bengaluru Rural,Doddaballapura,Jigani PS,Crime Against Women,Sexual Harassment,High,Closed,Yes,ACT001,SEC007
CR041563,2024-12-09 02:19:47,Hassan,Channarayapatna,Hallymysore PS,Violent Crime,Assault,Critical,Charge Sheet Filed,Yes,ACT001,SEC006
CR041564,2025-11-07 08:12:33,Bengaluru Rural,Doddaballapura,Thyamagondlu PS,Public Order,Illegal Liquor,Medium,Closed,No,ACT004,SEC017
CR041565,2025-07-13 18:13:48,Bidar,Basavakalyan,Basava Kalyana Traffic PS,Property Crime,House Burglary,Medium,Closed,Yes,ACT001,SEC003
CR041566,2026-01-07 15:25:32,Belagavi,Athni,Ghataprabha PS,Property Crime,House Burglary,Medium,Under Investigation,No,ACT001,SEC003
CR041567,2026-02-18 16:13:33,Belagavi,Belagavi,Doddawad PS,Property Crime,Vehicle Theft,Medium,Charge Sheet Filed,Yes,ACT001,SEC003
CR041568,2024-09-23 03:34:52,Chikkaballapura,Chintamani,Peresandra PS,Crime Against Women,Stalking,High,Charge Sheet Filed,Yes,ACT001,SEC013
CR041569,2024-11-02 06:35:48,Tumakuru,Tumakuru,Medigeshi PS,Property Crime,Vehicle Theft,Medium,Under Investigation,Yes,ACT001,SEC003
CR041570,2024-08-16 03:42:44,Raichur,Lingasugur,Maski PS,Violent Crime,Murder,Critical,Closed,Yes,ACT001,SEC001
CR041571,2025-07-14 19:42:20,Haveri,Savanur,Tadas PS,Property Crime,Vehicle Theft,Medium,Charge Sheet Filed,Yes,ACT001,SEC003
CR041572,2024-07-23 22:56:35,Mandya,Krishnarajpet,K.R. Pet Town PS,Public Order,Illegal Gambling,Medium,Under Investigation,Yes,ACT007,SEC016
CR041573,2025-04-06 19:04:42,Kalaburagi,Kalaburagi,Shahabad Town PS,Rural Crime,Crop Theft,Medium,Closed,Yes,ACT001,SEC020
CR041574,2025-12-28 21:12:43,Haveri,Hangal,Ranebennur Rural PS,Violent Crime,Assault,Critical,Charge Sheet Filed,Yes,ACT001,SEC006
CR041575,2024-08-25 02:28:14,Mysuru,Hunsur,Vidyaranyarpuram PS,Violent Crime,Assault,Critical,Charge Sheet Filed,Yes,ACT001,SEC006
CR041576,2026-03-10 17:52:48,Kolar,Malur,Oorgaum PS,Rural Crime,Crop Theft,Medium,Charge Sheet Filed,Yes,ACT001,SEC020
CR041577,2025-08-24 22:41:12,Kolar,Mulbagal,Kolar CEN Crime PS,Property Crime,House Burglary,Medium,Closed,Yes,ACT001,SEC003
CR041578,2025-04-02 02:47:02,Shivamogga,Tirthahalli,Shiralakuppa PS,Public Order,Illegal Liquor,Medium,Charge Sheet Filed,Yes,ACT004,SEC017
CR041579,2024-12-01 07:12:09,Haveri,Ranibennur,Ranebennur Traffic PS,Public Order,Rioting,Medium,Closed,Yes,ACT001,SEC018
CR041580,2024-11-24 09:07:29,Raichur,Manvi,Raichur CEN Crime PS,Rural Crime,Sand Mining,Medium,Under Investigation,No,ACT001,SEC021
CR041581,2026-02-13 11:45:22,Chikkaballapura,Chintamani,Chelur PS,Cyber Crime,OTP Scam,Medium,Closed,Yes,ACT002,SEC009
CR041582,2026-04-05 19:57:37,Belagavi,Savadatti,Mudalgi PS,Economic Crime,Forgery,Medium,Under Investigation,Yes,ACT001,SEC015
CR041583,2025-08-22 09:45:31,Dharwad,Kalghatgi,Ashoknagar PS,Rural Crime,Sand Mining,Medium,Under Investigation,Yes,ACT001,SEC021
CR041584,2026-07-04 00:57:05,Raichur,Maski,Yapaladinni PS,Crime Against Women,Sexual Harassment,High,Pending Trial,Yes,ACT001,SEC007
CR041585,2025-08-18 08:39:37,Bagalkote,Bilgi,Guledagudda PS,Cyber Crime,UPI Fraud,Medium,Under Investigation,Yes,ACT002,SEC008
CR041586,2025-10-28 06:33:13,Bagalkote,Hungund,Bagalkot Rural PS,Rural Crime,Sand Mining,Medium,Pending Trial,Yes,ACT001,SEC021
CR041587,2025-02-05 18:59:00,Chikkaballapura,Gauribidanur,Chelur PS,Cyber Crime,UPI Fraud,Medium,Pending Trial,Yes,ACT002,SEC008
CR041588,2024-10-13 18:57:50,Tumakuru,Pavagada,Bellavi PS,Economic Crime,Cheating,Medium,Under Investigation,Yes,ACT001,SEC005
CR041589,2024-09-28 11:58:19,Kalaburagi,Sedam,Devalagangapur PS,Public Order,Illegal Gambling,Medium,Closed,Yes,ACT007,SEC016
CR041590,2025-06-19 07:32:16,Chikkamagaluru,Kadur,Jayapura PS,Economic Crime,Financial Fraud,Medium,Charge Sheet Filed,Yes,ACT002,SEC014
CR041591,2024-12-23 11:08:37,Bengaluru South,Harohalli,Kanakapura Rural PS,Economic Crime,Forgery,Medium,Pending Trial,Yes,ACT001,SEC015
CR041592,2024-09-06 04:41:10,Raichur,Arakera,Balaganoor PS,Violent Crime,Attempt to Murder,Critical,Closed,Yes,ACT001,SEC002
CR041593,2026-03-25 01:58:24,Tumakuru,Kunigal,Tumkur Rural PS,Economic Crime,Cheating,Medium,Closed,Yes,ACT001,SEC005
CR041594,2025-01-10 01:31:48,Bagalkote,Hungund,Mudhol PS,Economic Crime,Financial Fraud,Medium,Pending Trial,No,ACT002,SEC014
CR041595,2024-09-29 16:28:27,Ballari,Kurugodu,Gadiganur PS,Cyber Crime,OTP Scam,Medium,Under Investigation,Yes,ACT002,SEC009
CR041596,2024-08-23 05:13:03,Mysuru,Saligrama,Metagalli PS,Cyber Crime,OTP Scam,Medium,Under Investigation,Yes,ACT002,SEC009
CR041597,2024-10-24 15:24:53,Chikkamagaluru,Chikkamagaluru,Koppa PS,Violent Crime,Assault,Critical,Under Investigation,Yes,ACT001,SEC006
CR041598,2026-05-27 20:05:32,Kolar,Kolar Gold Field,Srinivasapura PS,Rural Crime,Crop Theft,Medium,Charge Sheet Filed,Yes,ACT001,SEC020
CR041599,2025-08-05 17:47:31,Hassan,Arkalgud,Javagal PS,Public Order,Illegal Liquor,Medium,Charge Sheet Filed,Yes,ACT004,SEC017
CR041600,2025-06-29 09:11:23,Uttara Kannada,Kumta,Joida PS,Economic Crime,Cheating,Medium,Closed,Yes,ACT001,SEC005
CR041601,2025-04-12 02:54:43,Kolar,Srinivaspur,Oorgaum PS,Property Crime,Vehicle Theft,Medium,Charge Sheet Filed,Yes,ACT001,SEC003
CR041602,2025-10-18 05:30:27,Raichur,Lingasugur,Sirwar PS,Crime Against Women,Domestic Violence,High,Charge Sheet Filed,Yes,ACT001,SEC012
CR041603,2024-09-16 10:54:58,Bengaluru Rural,Hosakote,Attibele PS,Property Crime,Shop Theft,Medium,Pending Trial,Yes,ACT001,SEC003
CR041604,2026-06-04 13:12:42,Yadgir,Yadgir,Yadgir Traffic PS,Public Order,Illegal Gambling,Medium,Under Investigation,No,ACT007,SEC016
CR041605,2025-09-26 12:27:46,Belagavi,Belagavi,Murgod PS,Public Order,Illegal Liquor,Medium,Under Investigation,Yes,ACT004,SEC017
CR041606,2025-10-28 13:30:50,Bengaluru Rural,Nelamangala,Bengaluru CEN Crime PS,Public Order,Illegal Gambling,Medium,Closed,Yes,ACT007,SEC016
CR041607,2024-10-12 14:06:09,Chamarajanagar,Gundlupet,Chamarajanagar Traffic PS,Public Order,Illegal Liquor,Medium,Charge Sheet Filed,Yes,ACT004,SEC017
CR041608,2025-07-31 09:36:49,Kolar,Mulbagal,Nangli PS,Economic Crime,Cheating,Medium,Pending Trial,Yes,ACT001,SEC005
CR041609,2026-07-18 07:35:39,Chitradurga,Hosdurga,Chitradurga CEN Crime PS,Property Crime,Shop Theft,Medium,Pending Trial,Yes,ACT001,SEC003
CR041610,2026-07-15 08:58:24,Vijayanagara,Hadagalli,Gandhinagar PS,Cyber Crime,Phishing,Medium,Pending Trial,Yes,ACT002,SEC009
CR041611,2026-03-01 06:25:51,Chitradurga,Molakalmuru,Chitradurga CEN Crime PS,Public Order,Rioting,Medium,Under Investigation,No,ACT001,SEC018
CR041612,2025-10-01 04:34:45,Tumakuru,Turuvekere,Honnavalli PS,Violent Crime,Assault,Critical,Charge Sheet Filed,Yes,ACT001,SEC006
CR041613,2025-05-23 19:56:21,Shivamogga,Sagar,Kargal PS,Economic Crime,Financial Fraud,Medium,Charge Sheet Filed,Yes,ACT002,SEC014
CR041614,2026-05-26 07:29:48,Hassan,Arsikere,Sakaleshpura Town PS,Cyber Crime,UPI Fraud,Medium,Under Investigation,No,ACT002,SEC008
CR041615,2026-05-02 13:07:40,Belagavi,Khanapur,Soundatti PS,Cyber Crime,UPI Fraud,Medium,Closed,Yes,ACT002,SEC008
CR041616,2026-06-11 16:40:00,Chikkamagaluru,Mudigere,Jayapura PS,Crime Against Women,Sexual Harassment,High,Under Investigation,Yes,ACT001,SEC007
CR041617,2025-07-07 06:25:54,Raichur,Maski,Yeregera PS,Property Crime,Shop Theft,Medium,Under Investigation,Yes,ACT001,SEC003
CR041618,2024-11-04 18:15:17,Chikkaballapura,Chintamani,Peresandra PS,Property Crime,House Burglary,Medium,Charge Sheet Filed,Yes,ACT001,SEC003
CR041619,2025-08-20 13:06:50,Uttara Kannada,Bhatkal,Ankola PS,Property Crime,Vehicle Theft,Medium,Charge Sheet Filed,Yes,ACT001,SEC003
CR041620,2025-11-11 09:34:21,Uttara Kannada,Yellapur,Kumta PS,Cyber Crime,OTP Scam,Medium,Pending Trial,Yes,ACT002,SEC009
CR041621,2024-12-28 18:40:33,Hassan,Belur,Channarayapatna Town PS,Rural Crime,Sand Mining,Medium,Under Investigation,No,ACT001,SEC021
